Date,Mid
7 05 2018,1.05901
4 05 2018,1.05518
3 05 2018,1.05534
2 05 2018,1.0626
1 05 2018,1.06272
30 04 2018,1.05866
27 04 2018,1.06262
26 04 2018,1.06906
25 04 2018,1.07206
24 04 2018,1.07364
23 04 2018,1.08516
20 04 2018,1.08914
19 04 2018,1.09094
18 04 2018,1.10256
17 04 2018,1.10401
16 04 2018,1.11378
13 04 2018,1.11042
12 04 2018,1.10972
11 04 2018,1.10552
10 04 2018,1.098
9 04 2018,1.09824
6 04 2018,1.08952
5 04 2018,1.09076
4 04 2018,1.08879
3 04 2018,1.08811
2 04 2018,1.08818
30 03 2018,1.09292
29 03 2018,1.09736
28 03 2018,1.09807
27 03 2018,1.09995
26 03 2018,1.09715
23 03 2018,1.1055
22 03 2018,1.10062
21 03 2018,1.10529
20 03 2018,1.11375
19 03 2018,1.11986
16 03 2018,1.11497
15 03 2018,1.12044
14 03 2018,1.12027
13 03 2018,1.12104
12 03 2018,1.12392
9 03 2018,1.12213
8 03 2018,1.12172
7 03 2018,1.12146
6 03 2018,1.12532
5 03 2018,1.12237
2 03 2018,1.1208
1 03 2018,1.1187
28 02 2018,1.11503
27 02 2018,1.11736
26 02 2018,1.11509
23 02 2018,1.12436
22 02 2018,1.12487
21 02 2018,1.12184
20 02 2018,1.12348
19 02 2018,1.12318
16 02 2018,1.12596
15 02 2018,1.12392
14 02 2018,1.1255
13 02 2018,1.11468
12 02 2018,1.11539
9 02 2018,1.11965
8 02 2018,1.11574
7 02 2018,1.1143
6 02 2018,1.11885
5 02 2018,1.11951
2 02 2018,1.1284
1 02 2018,1.12636
31 01 2018,1.13052
30 01 2018,1.132
29 01 2018,1.13216
26 01 2018,1.13529
25 01 2018,1.12883
24 01 2018,1.1278
23 01 2018,1.11832
22 01 2018,1.11621
19 01 2018,1.11372
18 01 2018,1.11753
17 01 2018,1.11163
16 01 2018,1.10877
15 01 2018,1.10854
12 01 2018,1.11273
11 01 2018,1.11491
10 01 2018,1.12215
9 01 2018,1.11611
8 01 2018,1.11726
5 01 2018,1.10755
4 01 2018,1.10579
3 01 2018,1.09862
2 01 2018,1.09947
1 01 2018,1.09754
29 12 2017,1.10243
28 12 2017,1.10134
27 12 2017,1.10195
26 12 2017,1.10749
25 12 2017,1.10295
22 12 2017,1.11169
21 12 2017,1.10892
20 12 2017,1.10599
19 12 2017,1.10564
18 12 2017,1.10497
15 12 2017,1.10617
14 12 2017,1.10996
13 12 2017,1.10746
12 12 2017,1.11523
11 12 2017,1.11365
8 12 2017,1.11064
7 12 2017,1.11235
6 12 2017,1.10633
5 12 2017,1.10238
4 12 2017,1.10913
1 12 2017,1.13798
30 11 2017,1.1296
29 11 2017,1.1242
28 11 2017,1.13103
27 11 2017,1.12732
24 11 2017,1.12237
23 11 2017,1.12588
22 11 2017,1.12068
21 11 2017,1.12901
20 11 2017,1.12498
17 11 2017,1.13147
16 11 2017,1.13942
15 11 2017,1.13567
14 11 2017,1.13534
13 11 2017,1.13658
10 11 2017,1.11504
9 11 2017,1.11878
8 11 2017,1.11316
7 11 2017,1.11365
6 11 2017,1.11116
3 11 2017,1.11935
2 11 2017,1.11543
1 11 2017,1.11405
31 10 2017,1.12196
30 10 2017,1.12222
27 10 2017,1.12024
26 10 2017,1.12159
25 10 2017,1.13124
24 10 2017,1.13191
23 10 2017,1.13097
20 10 2017,1.13762
19 10 2017,1.14257
18 10 2017,1.13715
17 10 2017,1.13832
16 10 2017,1.14021
13 10 2017,1.14048
12 10 2017,1.14851
11 10 2017,1.14956
10 10 2017,1.15336
9 10 2017,1.14503
6 10 2017,1.13514
5 10 2017,1.13209
4 10 2017,1.12954
3 10 2017,1.12669
2 10 2017,1.12227
29 09 2017,1.12869
28 09 2017,1.12965
27 09 2017,1.13573
26 09 2017,1.13123
25 09 2017,1.12823
22 09 2017,1.12676
21 09 2017,1.12733
20 09 2017,1.1384
19 09 2017,1.14074
18 09 2017,1.1395
15 09 2017,1.1377
14 09 2017,1.13986
13 09 2017,1.1383
12 09 2017,1.13885
11 09 2017,1.13899
8 09 2017,1.13783
7 09 2017,1.13368
6 09 2017,1.12901
5 09 2017,1.1196
4 09 2017,1.11624
1 09 2017,1.11744
31 08 2017,1.11799
30 08 2017,1.12164
29 08 2017,1.1241
28 08 2017,1.12696
25 08 2017,1.13177
24 08 2017,1.12237
23 08 2017,1.11087
22 08 2017,1.11018
21 08 2017,1.11468
18 08 2017,1.11766
17 08 2017,1.09994
16 08 2017,1.10104
15 08 2017,1.10133
14 08 2017,1.10055
11 08 2017,1.09562
10 08 2017,1.08676
9 08 2017,1.08659
8 08 2017,1.08728
7 08 2017,1.093
4 08 2017,1.10176
3 08 2017,1.10132
2 08 2017,1.1019
1 08 2017,1.10292
31 07 2017,1.11284
28 07 2017,1.11062
27 07 2017,1.11267
26 07 2017,1.11433
25 07 2017,1.11544
24 07 2017,1.12532
21 07 2017,1.13224
20 07 2017,1.1289
19 07 2017,1.12923
18 07 2017,1.11926
17 07 2017,1.11561
14 07 2017,1.12072
13 07 2017,1.11029
12 07 2017,1.09184
11 07 2017,1.08877
10 07 2017,1.083
7 07 2017,1.09391
6 07 2017,1.08932
5 07 2017,1.08697
4 07 2017,1.08486
3 07 2017,1.07947
30 06 2017,1.08733
29 06 2017,1.08883
28 06 2017,1.09073
27 06 2017,1.0891
26 06 2017,1.0915
23 06 2017,1.08645
22 06 2017,1.08769
21 06 2017,1.0857
20 06 2017,1.0859
19 06 2017,1.09235
16 06 2017,1.09292
15 06 2017,1.078
14 06 2017,1.07476
13 06 2017,1.08296
12 06 2017,1.08564
9 06 2017,1.08564
8 06 2017,1.09318
7 06 2017,1.09195
6 06 2017,1.09672
5 06 2017,1.09646
2 06 2017,1.09602
1 06 2017,1.09111
31 05 2017,1.0956
30 05 2017,1.09142
29 05 2017,1.08632
26 05 2017,1.08254
25 05 2017,1.09116
24 05 2017,1.09284
23 05 2017,1.09913
22 05 2017,1.09928
19 05 2017,1.09402
18 05 2017,1.10238
17 05 2017,1.08916
16 05 2017,1.08369
15 05 2017,1.08818
12 05 2017,1.09387
11 05 2017,1.06132
10 05 2017,1.0632
9 05 2017,1.05638
8 05 2017,1.05923
5 05 2017,1.06097
4 05 2017,1.06247
3 05 2017,1.06427
2 05 2017,1.06362
1 05 2017,1.0645
28 04 2017,1.07332
27 04 2017,1.06589
26 04 2017,1.06419
25 04 2017,1.06858
24 04 2017,1.07701
21 04 2017,1.08126
20 04 2017,1.07423
19 04 2017,1.07241
18 04 2017,1.07511
17 04 2017,1.07377
14 04 2017,1.08833
13 04 2017,1.08647
12 04 2017,1.09625
11 04 2017,1.10148
10 04 2017,1.10033
7 04 2017,1.09764
6 04 2017,1.09224
5 04 2017,1.10509
4 04 2017,1.10576
3 04 2017,1.10165
31 03 2017,1.11083
30 03 2017,1.13388
29 03 2017,1.13459
28 03 2017,1.13256
27 03 2017,1.13466
24 03 2017,1.1383
23 03 2017,1.1474
22 03 2017,1.13783
21 03 2017,1.13581
20 03 2017,1.13571
17 03 2017,1.12758
16 03 2017,1.12369
15 03 2017,1.12706
14 03 2017,1.11863
13 03 2017,1.12077
10 03 2017,1.11943
9 03 2017,1.11764
8 03 2017,1.12474
7 03 2017,1.12437
6 03 2017,1.11922
3 03 2017,1.12291
2 03 2017,1.11855
1 03 2017,1.11188
28 02 2017,1.1189
27 02 2017,1.12974
24 02 2017,1.14341
23 02 2017,1.12894
22 02 2017,1.12681
21 02 2017,1.13158
20 02 2017,1.13348
17 02 2017,1.1279
16 02 2017,1.12062
15 02 2017,1.12018
14 02 2017,1.11693
13 02 2017,1.11499
10 02 2017,1.11228
9 02 2017,1.12256
8 02 2017,1.13131
7 02 2017,1.12099
6 02 2017,1.118
3 02 2017,1.12458
2 02 2017,1.13126
1 02 2017,1.15141
31 01 2017,1.16176
30 01 2017,1.13828
27 01 2017,1.124
26 01 2017,1.11198
25 01 2017,1.10216
24 01 2017,1.10777
23 01 2017,1.11079
20 01 2017,1.11491
19 01 2017,1.11574
18 01 2017,1.10416
17 01 2017,1.10185
16 01 2017,1.09647
13 01 2017,1.0924
12 01 2017,1.09056
11 01 2017,1.08806
10 01 2017,1.09491
9 01 2017,1.0983
6 01 2017,1.0931
5 01 2017,1.09818
4 01 2017,1.10596
3 01 2017,1.10871
2 01 2017,1.09812
30 12 2016,1.09827
29 12 2016,1.09286
28 12 2016,1.09342
27 12 2016,1.0825
26 12 2016,1.08279
23 12 2016,1.08731
22 12 2016,1.09485
21 12 2016,1.10083
20 12 2016,1.10006
19 12 2016,1.11519
16 12 2016,1.10356
15 12 2016,1.10758
14 12 2016,1.10107
13 12 2016,1.10556
12 12 2016,1.11092
9 12 2016,1.10832
8 12 2016,1.10523
7 12 2016,1.11445
6 12 2016,1.12356
5 12 2016,1.11625
2 12 2016,1.12045
1 12 2016,1.1204
30 11 2016,1.11677
29 11 2016,1.13402
28 11 2016,1.13487
25 11 2016,1.136
24 11 2016,1.13372
23 11 2016,1.12471
22 11 2016,1.12826
21 11 2016,1.12648
18 11 2016,1.12573
17 11 2016,1.13237
16 11 2016,1.12822
15 11 2016,1.12906
14 11 2016,1.11124
11 11 2016,1.12375
10 11 2016,1.1274
9 11 2016,1.11504
8 11 2016,1.09259
7 11 2016,1.09831
4 11 2016,1.09474
3 11 2016,1.09038
2 11 2016,1.08719
1 11 2016,1.09766
31 10 2016,1.10074
28 10 2016,1.11117
27 10 2016,1.10937
26 10 2016,1.11493
25 10 2016,1.13141
24 10 2016,1.14484
21 10 2016,1.14097
20 10 2016,1.13536
19 10 2016,1.12127
18 10 2016,1.11546
17 10 2016,1.12015
14 10 2016,1.12662
13 10 2016,1.13459
12 10 2016,1.11848
11 10 2016,1.11454
10 10 2016,1.11948
7 10 2016,1.12236
6 10 2016,1.1128
5 10 2016,1.09802
4 10 2016,1.08909
3 10 2016,1.08706
30 09 2016,1.08234
29 09 2016,1.07248
28 09 2016,1.07354
27 09 2016,1.07374
26 09 2016,1.08048
23 09 2016,1.07605
22 09 2016,1.06834
21 09 2016,1.06541
20 09 2016,1.05669
19 09 2016,1.06022
16 09 2016,1.06587
15 09 2016,1.07805
14 09 2016,1.08141
13 09 2016,1.09217
12 09 2016,1.09713
9 09 2016,1.08795
8 09 2016,1.07624
7 09 2016,1.07308
6 09 2016,1.08327
5 09 2016,1.08874
2 09 2016,1.08837
1 09 2016,1.09698
31 08 2016,1.09235
30 08 2016,1.09456
29 08 2016,1.0816
26 08 2016,1.06585
25 08 2016,1.08617
24 08 2016,1.05972
23 08 2016,1.05667
22 08 2016,1.04943
19 08 2016,1.06338
18 08 2016,1.05466
17 08 2016,1.06974
16 08 2016,1.08512
15 08 2016,1.0844
12 08 2016,1.10293
11 08 2016,1.10774
10 08 2016,1.11755
9 08 2016,1.11828
8 08 2016,1.11933
5 08 2016,1.1197
4 08 2016,1.11974
3 08 2016,1.13604
2 08 2016,1.13393
1 08 2016,1.1334
29 07 2016,1.13773
28 07 2016,1.13681
27 07 2016,1.13967
26 07 2016,1.14111
25 07 2016,1.13533
22 07 2016,1.13877
21 07 2016,1.14027
20 07 2016,1.1335
19 07 2016,1.13203
18 07 2016,1.13233
15 07 2016,1.13128
14 07 2016,1.14769
13 07 2016,1.13428
12 07 2016,1.14794
11 07 2016,1.13412
8 07 2016,1.1285
7 07 2016,1.13195
6 07 2016,1.12865
5 07 2016,1.13804
4 07 2016,1.12387
1 07 2016,1.1202
30 06 2016,1.13649
29 06 2016,1.16097
28 06 2016,1.15483
27 06 2016,1.16069
24 06 2016,1.15626
23 06 2016,1.16301
22 06 2016,1.1789
21 06 2016,1.17727
20 06 2016,1.18335
17 06 2016,1.18406
16 06 2016,1.17919
15 06 2016,1.1839
14 06 2016,1.1889
13 06 2016,1.19324
10 06 2016,1.20017
9 06 2016,1.20976
8 06 2016,1.20971
7 06 2016,1.21547
6 06 2016,1.21518
3 06 2016,1.21777
2 06 2016,1.22273
1 06 2016,1.21953
31 05 2016,1.21716
30 05 2016,1.22289
27 05 2016,1.22265
26 05 2016,1.22861
25 05 2016,1.23415
24 05 2016,1.25101
23 05 2016,1.24363
20 05 2016,1.24595
19 05 2016,1.24099
18 05 2016,1.24476
17 05 2016,1.23738
16 05 2016,1.23172
13 05 2016,1.22825
12 05 2016,1.23786
11 05 2016,1.2311
10 05 2016,1.23827
9 05 2016,1.24689
6 05 2016,1.24497
5 05 2016,1.24669
4 05 2016,1.25055
3 05 2016,1.2474
2 05 2016,1.24421
29 04 2016,1.23871
28 04 2016,1.25389
27 04 2016,1.25537
26 04 2016,1.25362
25 04 2016,1.24496
22 04 2016,1.25249
21 04 2016,1.24765
20 04 2016,1.2438
19 04 2016,1.24746
18 04 2016,1.24206
15 04 2016,1.24533
14 04 2016,1.23746
13 04 2016,1.24857
12 04 2016,1.2546
11 04 2016,1.24811
8 04 2016,1.2522
7 04 2016,1.25224
6 04 2016,1.26129
5 04 2016,1.26311
4 04 2016,1.27342
1 04 2016,1.2698
31 03 2016,1.26688
30 03 2016,1.26457
29 03 2016,1.26483
28 03 2016,1.27157
25 03 2016,1.28
24 03 2016,1.27589
23 03 2016,1.28086
22 03 2016,1.28374
21 03 2016,1.26575
18 03 2016,1.27514
17 03 2016,1.26268
16 03 2016,1.26902
15 03 2016,1.27333
14 03 2016,1.26687
11 03 2016,1.26546
10 03 2016,1.25145
9 03 2016,1.26685
8 03 2016,1.26223
7 03 2016,1.263
4 03 2016,1.26848
3 03 2016,1.2682
2 03 2016,1.27502
1 03 2016,1.278
29 02 2016,1.28464
26 02 2016,1.28488
25 02 2016,1.28281
24 02 2016,1.29214
23 02 2016,1.28644
22 02 2016,1.29593
19 02 2016,1.29397
18 02 2016,1.29616
17 02 2016,1.29235
16 02 2016,1.29166
15 02 2016,1.2937
12 02 2016,1.28944
11 02 2016,1.29505
10 02 2016,1.29432
9 02 2016,1.31496
8 02 2016,1.31329
5 02 2016,1.3128
4 02 2016,1.31311
3 02 2016,1.31817
2 02 2016,1.31926
1 02 2016,1.31669
29 01 2016,1.31919
28 01 2016,1.32392
27 01 2016,1.32805
26 01 2016,1.32587
25 01 2016,1.33198
22 01 2016,1.33634
21 01 2016,1.33976
20 01 2016,1.33646
19 01 2016,1.3364
18 01 2016,1.3369
15 01 2016,1.3385
14 01 2016,1.34085
13 01 2016,1.33632
12 01 2016,1.33824
11 01 2016,1.33758
8 01 2016,1.34217
7 01 2016,1.34262
6 01 2016,1.33901
5 01 2016,1.33968
4 01 2016,1.34085
1 01 2016,1.34394
31 12 2015,1.34285
30 12 2015,1.34634
29 12 2015,1.3463
28 12 2015,1.34656
25 12 2015,1.35235
24 12 2015,1.35231
23 12 2015,1.35263
22 12 2015,1.35249
21 12 2015,1.35675
18 12 2015,1.36186
17 12 2015,1.36054
16 12 2015,1.36083
15 12 2015,1.36412
14 12 2015,1.36118
11 12 2015,1.36042
10 12 2015,1.35944
9 12 2015,1.36097
8 12 2015,1.36592
7 12 2015,1.36786
4 12 2015,1.3692
3 12 2015,1.36482
2 12 2015,1.36113
1 12 2015,1.36289
30 11 2015,1.36058
27 11 2015,1.36041
26 11 2015,1.35992
25 11 2015,1.36066
24 11 2015,1.35953
23 11 2015,1.35471
20 11 2015,1.35734
19 11 2015,1.35354
18 11 2015,1.35521
17 11 2015,1.35312
16 11 2015,1.35472
13 11 2015,1.35936
12 11 2015,1.36418
11 11 2015,1.36603
10 11 2015,1.35985
9 11 2015,1.36276
6 11 2015,1.35965
5 11 2015,1.36331
4 11 2015,1.36015
3 11 2015,1.35905
2 11 2015,1.36342
30 10 2015,1.36455
29 10 2015,1.36275
28 10 2015,1.36556
27 10 2015,1.36862
26 10 2015,1.37011
23 10 2015,1.37089
22 10 2015,1.36926
21 10 2015,1.37092
20 10 2015,1.37144
19 10 2015,1.37033
16 10 2015,1.37571
15 10 2015,1.37553
14 10 2015,1.38396
13 10 2015,1.391
12 10 2015,1.39272
9 10 2015,1.3875
8 10 2015,1.38706
7 10 2015,1.3869
6 10 2015,1.38669
5 10 2015,1.38117
2 10 2015,1.3851
1 10 2015,1.38329
30 09 2015,1.38313
29 09 2015,1.38166
28 09 2015,1.38048
25 09 2015,1.37927
24 09 2015,1.38077
23 09 2015,1.38133
22 09 2015,1.38152
21 09 2015,1.38144
18 09 2015,1.38206
17 09 2015,1.38843
16 09 2015,1.38859
15 09 2015,1.38551
14 09 2015,1.37968
11 09 2015,1.37415
10 09 2015,1.37016
9 09 2015,1.37199
8 09 2015,1.37671
7 09 2015,1.37926
4 09 2015,1.3769
3 09 2015,1.37504
2 09 2015,1.37402
1 09 2015,1.3781
31 08 2015,1.38265
28 08 2015,1.38386
27 08 2015,1.37919
26 08 2015,1.37784
25 08 2015,1.38323
24 08 2015,1.39338
21 08 2015,1.39216
20 08 2015,1.39126
19 08 2015,1.38687
18 08 2015,1.39029
17 08 2015,1.38595
14 08 2015,1.3876
13 08 2015,1.38753
12 08 2015,1.38608
11 08 2015,1.37328
10 08 2015,1.3743
7 08 2015,1.37346
6 08 2015,1.3799
5 08 2015,1.38
4 08 2015,1.37096
3 08 2015,1.36865
31 07 2015,1.37447
30 07 2015,1.37347
29 07 2015,1.37375
28 07 2015,1.37184
27 07 2015,1.37331
24 07 2015,1.37583
23 07 2015,1.37067
22 07 2015,1.36914
21 07 2015,1.36798
20 07 2015,1.35933
17 07 2015,1.36379
16 07 2015,1.36456
15 07 2015,1.36342
14 07 2015,1.35897
13 07 2015,1.35333
10 07 2015,1.35181
9 07 2015,1.35245
8 07 2015,1.34827
7 07 2015,1.34846
6 07 2015,1.35547
3 07 2015,1.36629
2 07 2015,1.36707
1 07 2015,1.36727
30 06 2015,1.36737
29 06 2015,1.3696
26 06 2015,1.35473
25 06 2015,1.35607
24 06 2015,1.35514
23 06 2015,1.35389
22 06 2015,1.36197
19 06 2015,1.36047
18 06 2015,1.36789
17 06 2015,1.36709
16 06 2015,1.36661
15 06 2015,1.36081
12 06 2015,1.35754
11 06 2015,1.36152
10 06 2015,1.36277
9 06 2015,1.35874
8 06 2015,1.36718
5 06 2015,1.3741
4 06 2015,1.3741
3 06 2015,1.38022
2 06 2015,1.37478
1 06 2015,1.36908
29 05 2015,1.368
28 05 2015,1.36757
27 05 2015,1.36957
26 05 2015,1.36703
25 05 2015,1.36609
22 05 2015,1.36832
21 05 2015,1.37683
20 05 2015,1.37602
19 05 2015,1.374
18 05 2015,1.37529
15 05 2015,1.37859
14 05 2015,1.3761
13 05 2015,1.37388
12 05 2015,1.37035
11 05 2015,1.36673
8 05 2015,1.35931
7 05 2015,1.35888
6 05 2015,1.35417
5 05 2015,1.3589
4 05 2015,1.35899
1 05 2015,1.36047
30 04 2015,1.35795
29 04 2015,1.35721
28 04 2015,1.35162
27 04 2015,1.35564
24 04 2015,1.34813
23 04 2015,1.34382
22 04 2015,1.35383
21 04 2015,1.35055
20 04 2015,1.34941
17 04 2015,1.34586
16 04 2015,1.34862
15 04 2015,1.34355
14 04 2015,1.34066
13 04 2015,1.33648
10 04 2015,1.34194
9 04 2015,1.35126
8 04 2015,1.3474
7 04 2015,1.35139
6 04 2015,1.34853
3 04 2015,1.35832
2 04 2015,1.37355
1 04 2015,1.3745
31 03 2015,1.37851
30 03 2015,1.38019
27 03 2015,1.38008
26 03 2015,1.37757
25 03 2015,1.37805
24 03 2015,1.36793
23 03 2015,1.36844
20 03 2015,1.36755
19 03 2015,1.35333
18 03 2015,1.35234
17 03 2015,1.35608
16 03 2015,1.35406
13 03 2015,1.35197
12 03 2015,1.35239
11 03 2015,1.35728
10 03 2015,1.35803
9 03 2015,1.35569
6 03 2015,1.3618
5 03 2015,1.35783
4 03 2015,1.35261
3 03 2015,1.35259
2 03 2015,1.3521
27 02 2015,1.34882
26 02 2015,1.35255
25 02 2015,1.34734
24 02 2015,1.34927
23 02 2015,1.3522
20 02 2015,1.35288
19 02 2015,1.35209
18 02 2015,1.33578
17 02 2015,1.33335
16 02 2015,1.3293
13 02 2015,1.3299
12 02 2015,1.33103
11 02 2015,1.32676
10 02 2015,1.32548
9 02 2015,1.31765
6 02 2015,1.312
5 02 2015,1.32068
4 02 2015,1.31701
3 02 2015,1.31906
2 02 2015,1.32213
30 01 2015,1.32208
29 01 2015,1.32407
28 01 2015,1.33393
27 01 2015,1.33921
26 01 2015,1.33686
23 01 2015,1.33799
22 01 2015,1.33563
21 01 2015,1.33553
20 01 2015,1.34168
19 01 2015,1.33339
16 01 2015,1.33283
15 01 2015,1.3346
14 01 2015,1.32549
13 01 2015,1.32624
12 01 2015,1.32995
9 01 2015,1.33413
8 01 2015,1.33808
7 01 2015,1.3335
6 01 2015,1.33045
5 01 2015,1.32579
2 01 2015,1.32805
1 01 2015,1.32063
31 12 2014,1.33025
30 12 2014,1.32618
29 12 2014,1.32617
26 12 2014,1.32786
25 12 2014,1.32767
24 12 2014,1.32007
23 12 2014,1.3223
22 12 2014,1.31851
19 12 2014,1.31427
18 12 2014,1.3109
17 12 2014,1.31248
16 12 2014,1.31621
15 12 2014,1.30617
12 12 2014,1.30679
11 12 2014,1.30964
10 12 2014,1.29779
9 12 2014,1.2781
8 12 2014,1.28704
5 12 2014,1.28303
4 12 2014,1.29134
3 12 2014,1.30092
2 12 2014,1.2978
1 12 2014,1.30637
28 11 2014,1.30096
27 11 2014,1.30385
26 11 2014,1.30119
25 11 2014,1.30812
24 11 2014,1.31193
21 11 2014,1.31215
20 11 2014,1.32202
19 11 2014,1.32937
18 11 2014,1.3392
17 11 2014,1.33666
14 11 2014,1.33467
13 11 2014,1.33759
12 11 2014,1.33365
11 11 2014,1.33129
10 11 2014,1.32568
7 11 2014,1.32187
6 11 2014,1.32457
5 11 2014,1.30927
4 11 2014,1.30805
3 11 2014,1.30757
31 10 2014,1.29953
30 10 2014,1.30481
29 10 2014,1.29403
28 10 2014,1.28547
27 10 2014,1.29292
24 10 2014,1.29323
23 10 2014,1.29328
22 10 2014,1.2858
21 10 2014,1.29057
20 10 2014,1.28809
17 10 2014,1.28381
16 10 2014,1.28812
15 10 2014,1.28862
14 10 2014,1.29189
13 10 2014,1.29747
10 10 2014,1.29899
9 10 2014,1.30423
8 10 2014,1.31522
7 10 2014,1.30787
6 10 2014,1.30757
3 10 2014,1.31131
2 10 2014,1.30646
1 10 2014,1.31795
30 09 2014,1.31668
29 09 2014,1.30969
26 09 2014,1.30274
25 09 2014,1.30111
24 09 2014,1.3016
23 09 2014,1.29981
22 09 2014,1.30662
19 09 2014,1.3051
18 09 2014,1.30497
17 09 2014,1.30304
16 09 2014,1.3177
15 09 2014,1.30333
12 09 2014,1.31113
11 09 2014,1.31008
10 09 2014,1.30699
9 09 2014,1.30822
8 09 2014,1.30082
5 09 2014,1.29943
4 09 2014,1.2936
3 09 2014,1.28482
2 09 2014,1.28187
1 09 2014,1.28481
29 08 2014,1.28184
28 08 2014,1.28167
27 08 2014,1.27802
26 08 2014,1.28605
25 08 2014,1.28524
22 08 2014,1.29881
21 08 2014,1.28989
20 08 2014,1.29323
19 08 2014,1.28806
18 08 2014,1.29555
15 08 2014,1.30743
14 08 2014,1.30042
13 08 2014,1.29605
12 08 2014,1.30335
11 08 2014,1.30456
8 08 2014,1.30042
7 08 2014,1.31064
6 08 2014,1.29665
5 08 2014,1.30512
4 08 2014,1.30261
1 08 2014,1.30178
31 07 2014,1.30558
30 07 2014,1.31375
29 07 2014,1.30606
28 07 2014,1.30617
25 07 2014,1.31902
24 07 2014,1.31887
23 07 2014,1.328
22 07 2014,1.3388
21 07 2014,1.33509
18 07 2014,1.33618
17 07 2014,1.33629
16 07 2014,1.34508
15 07 2014,1.34534
14 07 2014,1.3406
11 07 2014,1.33662
10 07 2014,1.33964
9 07 2014,1.35213
8 07 2014,1.35831
7 07 2014,1.35129
4 07 2014,1.36391
3 07 2014,1.35776
2 07 2014,1.35667
1 07 2014,1.34913
30 06 2014,1.34554
27 06 2014,1.34587
26 06 2014,1.33766
25 06 2014,1.33174
24 06 2014,1.33215
23 06 2014,1.33123
20 06 2014,1.3318
19 06 2014,1.33736
18 06 2014,1.32888
17 06 2014,1.3305
16 06 2014,1.33789
13 06 2014,1.33424
12 06 2014,1.32716
11 06 2014,1.30639
10 06 2014,1.30809
9 06 2014,1.31157
6 06 2014,1.30678
5 06 2014,1.30484
4 06 2014,1.31857
3 06 2014,1.31954
2 06 2014,1.31938
30 05 2014,1.3214
29 05 2014,1.32355
28 05 2014,1.3224
27 05 2014,1.31785
26 05 2014,1.31861
23 05 2014,1.31867
22 05 2014,1.32439
21 05 2014,1.32269
20 05 2014,1.32282
19 05 2014,1.31635
16 05 2014,1.31626
15 05 2014,1.30771
14 05 2014,1.30737
13 05 2014,1.3005
12 05 2014,1.29403
9 05 2014,1.29253
8 05 2014,1.2967
7 05 2014,1.30673
6 05 2014,1.30939
5 05 2014,1.30528
2 05 2014,1.29854
1 05 2014,1.2986
30 04 2014,1.29787
29 04 2014,1.29521
28 04 2014,1.29422
25 04 2014,1.29716
24 04 2014,1.29736
23 04 2014,1.28848
22 04 2014,1.28289
21 04 2014,1.28166
18 04 2014,1.28129
17 04 2014,1.27428
16 04 2014,1.27805
15 04 2014,1.27348
14 04 2014,1.27039
11 04 2014,1.27091
10 04 2014,1.27109
9 04 2014,1.27468
8 04 2014,1.27708
7 04 2014,1.28137
4 04 2014,1.27957
3 04 2014,1.28349
2 04 2014,1.29422
1 04 2014,1.29597
31 03 2014,1.29594
28 03 2014,1.29032
27 03 2014,1.29403
26 03 2014,1.29333
25 03 2014,1.29726
24 03 2014,1.29863
21 03 2014,1.30594
20 03 2014,1.30188
19 03 2014,1.30663
18 03 2014,1.31185
17 03 2014,1.30531
14 03 2014,1.29484
13 03 2014,1.29522
12 03 2014,1.29269
11 03 2014,1.28748
10 03 2014,1.2885
7 03 2014,1.29675
6 03 2014,1.30344
5 03 2014,1.30174
4 03 2014,1.29049
3 03 2014,1.29191
28 02 2014,1.28877
27 02 2014,1.28591
26 02 2014,1.29132
25 02 2014,1.28728
24 02 2014,1.28995
21 02 2014,1.29301
20 02 2014,1.29792
19 02 2014,1.29683
18 02 2014,1.30482
17 02 2014,1.30474
14 02 2014,1.31167
13 02 2014,1.31299
12 02 2014,1.29884
11 02 2014,1.28989
10 02 2014,1.28543
7 02 2014,1.27575
6 02 2014,1.28152
5 02 2014,1.26301
4 02 2014,1.25996
3 02 2014,1.25651
31 01 2014,1.25919
30 01 2014,1.25758
29 01 2014,1.25738
28 01 2014,1.2506
27 01 2014,1.25298
24 01 2014,1.25642
23 01 2014,1.24985
22 01 2014,1.25107
21 01 2014,1.25629
20 01 2014,1.25285
17 01 2014,1.24718
16 01 2014,1.23453
15 01 2014,1.23308
14 01 2014,1.2355
13 01 2014,1.22895
10 01 2014,1.2321
9 01 2014,1.23313
8 01 2014,1.22894
7 01 2014,1.23053
6 01 2014,1.23646
3 01 2014,1.2398
2 01 2014,1.23993
1 01 2014,1.23852
31 12 2013,1.21794
30 12 2013,1.22242
27 12 2013,1.23024
26 12 2013,1.226
25 12 2013,1.23182
24 12 2013,1.22817
23 12 2013,1.21574
20 12 2013,1.2059
19 12 2013,1.21158
18 12 2013,1.21563
17 12 2013,1.228
16 12 2013,1.22829
13 12 2013,1.22936
12 12 2013,1.22719
11 12 2013,1.22483
10 12 2013,1.22025
9 12 2013,1.22379
6 12 2013,1.22491
5 12 2013,1.23119
4 12 2013,1.2285
3 12 2013,1.23904
2 12 2013,1.25261
29 11 2013,1.26067
28 11 2013,1.25748
27 11 2013,1.26627
26 11 2013,1.2443
25 11 2013,1.24688
22 11 2013,1.2492
21 11 2013,1.2503
20 11 2013,1.25669
19 11 2013,1.25396
18 11 2013,1.27068
15 11 2013,1.26846
