Date,Mid
21 11 2017,46.136
20 11 2017,46.038
17 11 2017,46.008
16 11 2017,45.849
15 11 2017,46.02
14 11 2017,46.155
13 11 2017,46.232
10 11 2017,46.584
9 11 2017,46.61
8 11 2017,46.695
7 11 2017,46.788
6 11 2017,46.675
3 11 2017,46.668
2 11 2017,46.745
1 11 2017,46.739
31 10 2017,46.724
30 10 2017,46.685
27 10 2017,46.857
26 10 2017,46.612
25 10 2017,46.367
24 10 2017,46.482
23 10 2017,46.66
20 10 2017,46.538
19 10 2017,46.48
18 10 2017,46.67
17 10 2017,47.313
16 10 2017,47.1
13 10 2017,47.348
12 10 2017,47.253
11 10 2017,47.053
10 10 2017,47.054
9 10 2017,46.93
6 10 2017,46.845
5 10 2017,46.976
4 10 2017,46.794
3 10 2017,46.896
2 10 2017,46.805
29 09 2017,46.532
28 09 2017,46.278
27 09 2017,46.104
26 09 2017,46.188
25 09 2017,46.122
22 09 2017,46.193
21 09 2017,46.068
20 09 2017,46.089
19 09 2017,46.096
18 09 2017,46.168
15 09 2017,46.27
14 09 2017,46.175
13 09 2017,46.393
12 09 2017,46.213
11 09 2017,46.085
8 09 2017,45.957
7 09 2017,45.892
6 09 2017,46.236
5 09 2017,46.329
4 09 2017,46.425
1 09 2017,46.385
31 08 2017,46.43
30 08 2017,46.248
29 08 2017,46.433
28 08 2017,46.484
25 08 2017,46.118
24 08 2017,46.762
23 08 2017,46.748
22 08 2017,46.666
21 08 2017,46.445
18 08 2017,46.78
17 08 2017,46.799
16 08 2017,46.953
15 08 2017,46.882
14 08 2017,46.709
11 08 2017,46.965
10 08 2017,47.151
9 08 2017,47.208
8 08 2017,47.381
7 08 2017,47.53
4 08 2017,47.631
3 08 2017,47.658
2 08 2017,47.655
1 08 2017,47.591
31 07 2017,47.623
28 07 2017,47.585
27 07 2017,47.577
26 07 2017,47.57
25 07 2017,47.39
24 07 2017,47.499
21 07 2017,47.526
20 07 2017,47.437
19 07 2017,47.683
18 07 2017,47.84
17 07 2017,47.715
14 07 2017,47.563
13 07 2017,47.856
12 07 2017,47.909
11 07 2017,47.654
10 07 2017,47.668
7 07 2017,47.765
6 07 2017,47.953
5 07 2017,47.94
4 07 2017,48.003
3 07 2017,47.711
30 06 2017,47.823
29 06 2017,47.883
28 06 2017,47.643
27 06 2017,47.788
26 06 2017,47.875
23 06 2017,47.827
22 06 2017,47.367
21 06 2017,47.422
20 06 2017,47.253
19 06 2017,47.285
16 06 2017,46.963
15 06 2017,47.053
14 06 2017,46.889
13 06 2017,47.125
12 06 2017,46.858
9 06 2017,46.858
8 06 2017,46.939
7 06 2017,46.931
6 06 2017,47.045
5 06 2017,47.133
2 06 2017,47.133
1 06 2017,47.214
31 05 2017,47.202
30 05 2017,47.32
29 05 2017,47.292
26 05 2017,47.454
25 05 2017,47.242
24 05 2017,47.386
23 05 2017,47.466
22 05 2017,47.42
19 05 2017,47.231
18 05 2017,47.223
17 05 2017,47.122
16 05 2017,47.07
15 05 2017,47.021
12 05 2017,47.064
11 05 2017,47.235
10 05 2017,47.156
9 05 2017,47.192
8 05 2017,47.193
5 05 2017,47.153
4 05 2017,47.029
3 05 2017,47.048
2 05 2017,47.124
1 05 2017,47.002
28 04 2017,47.011
27 04 2017,47.184
26 04 2017,47.203
25 04 2017,47.207
24 04 2017,47.166
21 04 2017,47.016
20 04 2017,47.096
19 04 2017,47.293
18 04 2017,47.244
17 04 2017,47.172
14 04 2017,46.87
13 04 2017,46.828
12 04 2017,46.845
11 04 2017,46.819
10 04 2017,46.773
7 04 2017,46.994
6 04 2017,46.772
5 04 2017,46.752
4 04 2017,46.553
3 04 2017,46.614
31 03 2017,46.522
30 03 2017,46.53
29 03 2017,46.301
28 03 2017,46.164
27 03 2017,46.035
24 03 2017,45.832
23 03 2017,45.916
22 03 2017,46.034
21 03 2017,45.694
20 03 2017,45.71
17 03 2017,46.06
16 03 2017,46.012
15 03 2017,46.371
14 03 2017,46.465
13 03 2017,46.636
10 03 2017,46.735
9 03 2017,46.741
8 03 2017,46.856
7 03 2017,46.793
6 03 2017,46.748
3 03 2017,46.958
2 03 2017,46.851
1 03 2017,46.655
28 02 2017,46.534
27 02 2017,46.313
24 02 2017,46.48
23 02 2017,46.495
22 02 2017,46.726
21 02 2017,46.775
20 02 2017,46.78
17 02 2017,46.737
16 02 2017,46.902
15 02 2017,46.825
14 02 2017,47.03
13 02 2017,46.936
10 02 2017,46.773
9 02 2017,46.779
8 02 2017,46.778
7 02 2017,46.766
6 02 2017,46.707
3 02 2017,46.642
2 02 2017,46.646
1 02 2017,46.601
31 01 2017,46.691
30 01 2017,46.695
27 01 2017,46.558
26 01 2017,46.329
25 01 2017,46.291
24 01 2017,46.324
23 01 2017,46.147
20 01 2017,46.19
19 01 2017,46.158
18 01 2017,46.159
17 01 2017,45.814
16 01 2017,45.768
13 01 2017,45.755
12 01 2017,45.798
11 01 2017,45.677
10 01 2017,45.752
9 01 2017,45.569
6 01 2017,45.687
5 01 2017,45.467
4 01 2017,45.468
3 01 2017,45.52
2 01 2017,45.495
30 12 2016,45.352
29 12 2016,45.25
28 12 2016,45.142
27 12 2016,45.331
26 12 2016,45.227
23 12 2016,45.218
22 12 2016,45.315
21 12 2016,45.212
20 12 2016,45.18
19 12 2016,45.076
16 12 2016,45.157
15 12 2016,45.194
14 12 2016,45.257
13 12 2016,45.075
12 12 2016,45.059
9 12 2016,45.108
8 12 2016,45.149
7 12 2016,45.123
6 12 2016,45.084
5 12 2016,45.13
2 12 2016,45.075
1 12 2016,45.121
30 11 2016,45.083
29 11 2016,44.909
28 11 2016,45.0875
25 11 2016,44.965
24 11 2016,45.18
23 11 2016,45.14
22 11 2016,45.2025
21 11 2016,45.125
18 11 2016,45.125
17 11 2016,44.9075
16 11 2016,44.985
15 11 2016,45.025
14 11 2016,44.8725
11 11 2016,44.8225
10 11 2016,44.7325
9 11 2016,44.69
8 11 2016,44.53
7 11 2016,44.585
4 11 2016,44.595
3 11 2016,44.6925
2 11 2016,44.705
1 11 2016,44.61
31 10 2016,44.5375
28 10 2016,44.485
27 10 2016,44.605
26 10 2016,44.52
25 10 2016,44.485
24 10 2016,44.505
21 10 2016,44.54
20 10 2016,44.7275
19 10 2016,44.78
18 10 2016,44.6475
17 10 2016,44.61
14 10 2016,44.72
13 10 2016,44.54
12 10 2016,44.59
11 10 2016,44.605
10 10 2016,44.53
7 10 2016,44.53
6 10 2016,44.315
5 10 2016,44.265
4 10 2016,44.2725
3 10 2016,44.255
30 09 2016,44.2975
29 09 2016,44.22
28 09 2016,44.2625
27 09 2016,44.2
26 09 2016,44.28
23 09 2016,44.4325
22 09 2016,44.545
21 09 2016,44.6
20 09 2016,44.665
19 09 2016,44.55
16 09 2016,44.46
15 09 2016,44.46
14 09 2016,44.4825
13 09 2016,44.3875
12 09 2016,44.5825
9 09 2016,44.5825
8 09 2016,44.5825
7 09 2016,44.7025
6 09 2016,44.7975
5 09 2016,44.77
2 09 2016,44.84
1 09 2016,44.765
31 08 2016,44.6675
30 08 2016,44.79
29 08 2016,44.8325
26 08 2016,44.715
25 08 2016,44.7575
24 08 2016,44.5475
23 08 2016,44.42
22 08 2016,44.3025
19 08 2016,44.245
18 08 2016,44.3375
17 08 2016,44.2575
16 08 2016,44.215
15 08 2016,44.0925
12 08 2016,44.13
11 08 2016,44.1025
10 08 2016,44.07
9 08 2016,44.095
8 08 2016,44.095
5 08 2016,44.0725
4 08 2016,44.1275
3 08 2016,44.33
2 08 2016,44.2725
1 08 2016,44.24
29 07 2016,44.2375
28 07 2016,44.2375
27 07 2016,44.25
26 07 2016,44.245
25 07 2016,44.285
22 07 2016,44.365
21 07 2016,44.31
20 07 2016,44.3075
19 07 2016,44.35
18 07 2016,44.1525
15 07 2016,44.1225
14 07 2016,44.105
13 07 2016,44.135
12 07 2016,44.155
11 07 2016,44.0975
8 07 2016,44.12
7 07 2016,44.0875
6 07 2016,44.0675
5 07 2016,44.1075
4 07 2016,44.1775
1 07 2016,44.33
30 06 2016,44.4075
29 06 2016,44.605
28 06 2016,44.69
27 06 2016,44.69
24 06 2016,44.69
23 06 2016,44.69
22 06 2016,44.77
21 06 2016,44.885
20 06 2016,44.9525
17 06 2016,45.0675
16 06 2016,45.0525
15 06 2016,44.9375
14 06 2016,45.02
13 06 2016,44.725
10 06 2016,44.725
9 06 2016,44.725
8 06 2016,44.725
7 06 2016,44.725
6 06 2016,44.68
3 06 2016,44.68
2 06 2016,44.68
1 06 2016,44.68
31 05 2016,44.63
30 05 2016,44.7325
27 05 2016,44.7425
26 05 2016,44.73
25 05 2016,44.725
24 05 2016,44.69
23 05 2016,44.58
20 05 2016,44.4925
19 05 2016,44.655
18 05 2016,44.5325
17 05 2016,44.5275
16 05 2016,44.5275
13 05 2016,44.6475
12 05 2016,44.69
11 05 2016,44.735
10 05 2016,44.84
9 05 2016,44.915
6 05 2016,44.85
5 05 2016,44.925
4 05 2016,44.9775
3 05 2016,44.93
2 05 2016,44.975
29 04 2016,45.08
28 04 2016,45.085
27 04 2016,44.965
26 04 2016,44.89
25 04 2016,44.9425
22 04 2016,44.87
21 04 2016,44.885
20 04 2016,44.945
19 04 2016,44.865
18 04 2016,45.045
15 04 2016,45.01
14 04 2016,44.97
13 04 2016,44.92
12 04 2016,44.91
11 04 2016,44.895
8 04 2016,44.91
7 04 2016,44.715
6 04 2016,44.7825
5 04 2016,44.8
4 04 2016,44.81
1 04 2016,44.8075
31 03 2016,44.7925
30 03 2016,44.75
29 03 2016,44.845
28 03 2016,44.9125
25 03 2016,44.9025
24 03 2016,44.83
23 03 2016,44.815
22 03 2016,44.8125
21 03 2016,44.77
18 03 2016,44.6325
17 03 2016,44.815
16 03 2016,44.6425
15 03 2016,44.745
14 03 2016,44.745
11 03 2016,44.815
10 03 2016,44.915
9 03 2016,44.875
8 03 2016,44.99
7 03 2016,44.71
4 03 2016,44.79
3 03 2016,44.4525
2 03 2016,44.5175
1 03 2016,44.485
29 02 2016,44.43
26 02 2016,44.43
25 02 2016,44.265
24 02 2016,44.235
23 02 2016,44.19
22 02 2016,43.915
19 02 2016,43.86
18 02 2016,43.93
17 02 2016,43.7
16 02 2016,43.5475
15 02 2016,43.6625
12 02 2016,43.625
11 02 2016,43.61
10 02 2016,43.5675
9 02 2016,43.49
8 02 2016,43.5975
5 02 2016,43.7125
4 02 2016,43.665
3 02 2016,43.7825
2 02 2016,43.835
1 02 2016,43.835
29 01 2016,43.835
28 01 2016,43.835
27 01 2016,43.65
26 01 2016,43.69
25 01 2016,43.665
22 01 2016,43.67
21 01 2016,43.965
20 01 2016,43.85
19 01 2016,43.865
18 01 2016,44.13
15 01 2016,44.07
14 01 2016,43.71
13 01 2016,43.5675
12 01 2016,43.7275
11 01 2016,43.785
8 01 2016,43.465
7 01 2016,43.4175
6 01 2016,43.34
5 01 2016,43.34
4 01 2016,43.285
1 01 2016,43.3
31 12 2015,43.225
30 12 2015,43.4175
29 12 2015,43.455
28 12 2015,43.515
25 12 2015,43.505
24 12 2015,43.61
23 12 2015,43.61
22 12 2015,43.485
21 12 2015,43.5525
18 12 2015,43.375
17 12 2015,43.3125
16 12 2015,43.395
15 12 2015,43.51
14 12 2015,43.4725
11 12 2015,43.595
10 12 2015,43.5775
9 12 2015,43.605
8 12 2015,43.655
7 12 2015,43.7525
4 12 2015,43.865
3 12 2015,43.9075
2 12 2015,43.8675
1 12 2015,43.805
30 11 2015,43.79
27 11 2015,43.83
26 11 2015,44.11
25 11 2015,43.865
24 11 2015,43.915
23 11 2015,43.78
20 11 2015,43.805
19 11 2015,43.805
18 11 2015,43.6775
17 11 2015,43.58
16 11 2015,43.65
13 11 2015,43.81
12 11 2015,43.875
11 11 2015,43.805
10 11 2015,43.78
9 11 2015,43.75
6 11 2015,43.915
5 11 2015,43.8775
4 11 2015,43.775
3 11 2015,43.67
2 11 2015,43.665
30 10 2015,43.6625
29 10 2015,43.775
28 10 2015,43.76
27 10 2015,43.625
26 10 2015,43.76
23 10 2015,43.655
22 10 2015,43.57
21 10 2015,43.8075
20 10 2015,43.725
19 10 2015,43.655
16 10 2015,44.185
15 10 2015,44.22
14 10 2015,44.325
13 10 2015,44.4025
12 10 2015,44.515
9 10 2015,44.6125
8 10 2015,44.6125
7 10 2015,44.4775
6 10 2015,44.4825
5 10 2015,44.645
2 10 2015,44.7025
1 10 2015,44.725
30 09 2015,44.5325
29 09 2015,44.4325
28 09 2015,44.4425
25 09 2015,44.4425
24 09 2015,44.4425
23 09 2015,44.5
22 09 2015,44.4625
21 09 2015,44.29
18 09 2015,44.3
17 09 2015,44.7325
16 09 2015,44.7325
15 09 2015,44.84
14 09 2015,44.96
11 09 2015,44.965
10 09 2015,44.8725
9 09 2015,44.7475
8 09 2015,44.8175
7 09 2015,44.885
4 09 2015,45.0375
3 09 2015,44.975
2 09 2015,45.075
1 09 2015,45.095
31 08 2015,45.31
28 08 2015,45.11
27 08 2015,44.845
26 08 2015,44.6925
25 08 2015,44.68
24 08 2015,44.655
21 08 2015,44.5425
20 08 2015,44.6525
19 08 2015,44.475
18 08 2015,44.5475
17 08 2015,44.385
14 08 2015,44.5425
13 08 2015,44.7625
12 08 2015,44.745
11 08 2015,44.715
10 08 2015,44.6425
7 08 2015,44.67
6 08 2015,44.61
5 08 2015,44.6425
4 08 2015,44.6
3 08 2015,44.555
31 07 2015,44.7625
30 07 2015,44.62
29 07 2015,44.585
28 07 2015,44.4425
27 07 2015,44.7225
24 07 2015,44.87
23 07 2015,44.84
22 07 2015,45.0725
21 07 2015,44.9725
20 07 2015,44.99
17 07 2015,45.1825
16 07 2015,45.315
15 07 2015,45.32
14 07 2015,45.405
13 07 2015,45.3175
10 07 2015,45.3175
9 07 2015,45.18
8 07 2015,45.23
7 07 2015,45.365
6 07 2015,45.3075
3 07 2015,45.295
2 07 2015,45.2325
1 07 2015,45.27
30 06 2015,45.13
29 06 2015,45.015
26 06 2015,45.1125
25 06 2015,45
24 06 2015,44.805
23 06 2015,44.6
22 06 2015,44.7
19 06 2015,44.675
18 06 2015,44.69
17 06 2015,44.8275
16 06 2015,44.7
15 06 2015,44.6475
12 06 2015,44.4525
11 06 2015,44.38
10 06 2015,44.38
9 06 2015,44.38
8 06 2015,44.38
5 06 2015,44.4725
4 06 2015,44.335
3 06 2015,44.335
2 06 2015,44.335
1 06 2015,44.4945
29 05 2015,44.445
28 05 2015,44.2775
27 05 2015,44.19
26 05 2015,44.1425
25 05 2015,44.165
22 05 2015,44.085
21 05 2015,44.1325
20 05 2015,44.315
19 05 2015,44.135
18 05 2015,43.955
15 05 2015,43.84
14 05 2015,43.865
13 05 2015,43.71
12 05 2015,43.6425
11 05 2015,43.7725
8 05 2015,43.735
7 05 2015,43.6825
6 05 2015,43.7375
5 05 2015,43.88
4 05 2015,43.865
1 05 2015,43.75
30 04 2015,43.68
29 04 2015,43.5825
28 04 2015,43.58
27 04 2015,43.65
24 04 2015,43.5725
23 04 2015,43.735
22 04 2015,43.7775
21 04 2015,43.58
20 04 2015,43.1875
17 04 2015,43.22
16 04 2015,43.2825
15 04 2015,43.2025
14 04 2015,43.305
13 04 2015,43.215
10 04 2015,43.215
9 04 2015,43.11
8 04 2015,43.145
7 04 2015,43.035
6 04 2015,43.035
3 04 2015,43.095
2 04 2015,43.115
1 04 2015,43.18
31 03 2015,43.14
30 03 2015,43.0725
27 03 2015,43.0725
26 03 2015,43.1925
25 03 2015,43.155
24 03 2015,43.155
23 03 2015,43.145
20 03 2015,43.155
19 03 2015,43.125
18 03 2015,43.085
17 03 2015,43.0925
16 03 2015,43.05
13 03 2015,43.08
12 03 2015,43.4
11 03 2015,43.315
10 03 2015,43.535
9 03 2015,43.3325
6 03 2015,43.2575
5 03 2015,43.46
4 03 2015,43.38
3 03 2015,43.2625
2 03 2015,43.0375
27 02 2015,43.0525
26 02 2015,43.535
25 02 2015,43.6425
24 02 2015,43.615
23 02 2015,43.87
20 02 2015,43.895
19 02 2015,43.825
18 02 2015,43.8225
17 02 2015,44.245
16 02 2015,44.475
13 02 2015,44.55
12 02 2015,44.425
11 02 2015,44.4875
10 02 2015,44.4325
9 02 2015,44.605
6 02 2015,44.7625
5 02 2015,44.7475
4 02 2015,44.495
3 02 2015,44.2625
2 02 2015,44.2625
30 01 2015,44.1675
29 01 2015,43.665
28 01 2015,43.665
27 01 2015,43.665
26 01 2015,43.665
23 01 2015,43.7975
22 01 2015,43.7725
21 01 2015,43.755
20 01 2015,43.685
19 01 2015,43.585
16 01 2015,43.585
15 01 2015,43.68
14 01 2015,43.53
13 01 2015,43.4675
12 01 2015,43.61
9 01 2015,43.555
8 01 2015,43.435
7 01 2015,43.4075
6 01 2015,43.325
5 01 2015,43.305
2 01 2015,43.345
1 01 2015,43.3
31 12 2014,43.215
30 12 2014,43.23
29 12 2014,43.3625
26 12 2014,43.4125
25 12 2014,43.3925
24 12 2014,43.2825
23 12 2014,43.4325
22 12 2014,43.4125
19 12 2014,43.34
18 12 2014,43.415
17 12 2014,43.475
16 12 2014,43.73
15 12 2014,43.405
12 12 2014,43.425
11 12 2014,43.46
10 12 2014,43.3125
9 12 2014,43.115
8 12 2014,43.205
5 12 2014,43.38
4 12 2014,43.415
3 12 2014,43.475
2 12 2014,43.855
1 12 2014,43.735
28 11 2014,43.7975
27 11 2014,43.215
26 11 2014,43.115
25 11 2014,42.875
24 11 2014,42.805
21 11 2014,43.1
20 11 2014,43.235
19 11 2014,43.235
18 11 2014,42.785
17 11 2014,42.26
14 11 2014,42.155
13 11 2014,42.0025
12 11 2014,42.015
11 11 2014,42.055
10 11 2014,42.2625
7 11 2014,42.325
6 11 2014,42.425
5 11 2014,41.9475
4 11 2014,41.6225
3 11 2014,41.595
31 10 2014,41.69
30 10 2014,41.175
29 10 2014,41.16
28 10 2014,41.1875
27 10 2014,41.1925
24 10 2014,41.22
23 10 2014,41.205
22 10 2014,41.09
21 10 2014,41.13
20 10 2014,41.13
17 10 2014,40.8325
16 10 2014,40.83
15 10 2014,40.87
14 10 2014,40.915
13 10 2014,40.9025
10 10 2014,41.055
9 10 2014,41.16
8 10 2014,41.16
7 10 2014,41.14
6 10 2014,41.2225
3 10 2014,41.2625
2 10 2014,41.285
1 10 2014,41.3375
30 09 2014,41.215
29 09 2014,41.06
26 09 2014,41.205
25 09 2014,41.235
24 09 2014,41.3775
23 09 2014,41.2425
22 09 2014,41.265
19 09 2014,41.065
18 09 2014,41.055
17 09 2014,41.27
16 09 2014,41.27
15 09 2014,41.1625
12 09 2014,41.155
11 09 2014,40.905
10 09 2014,40.8725
9 09 2014,40.8375
8 09 2014,40.8225
5 09 2014,40.8225
4 09 2014,40.8225
3 09 2014,41.07
2 09 2014,40.83
1 09 2014,40.85
29 08 2014,40.7475
28 08 2014,40.7375
27 08 2014,40.69
26 08 2014,40.715
25 08 2014,40.6075
22 08 2014,40.625
21 08 2014,40.575
20 08 2014,40.6175
19 08 2014,40.6825
18 08 2014,40.675
15 08 2014,40.7325
14 08 2014,40.7
13 08 2014,40.708
12 08 2014,40.775
11 08 2014,40.6875
8 08 2014,40.6625
7 08 2014,40.7125
6 08 2014,40.7575
5 08 2014,40.6875
4 08 2014,40.685
1 08 2014,40.71
31 07 2014,40.655
30 07 2014,40.6325
29 07 2014,40.6225
28 07 2014,40.6015
25 07 2014,40.635
24 07 2014,40.675
23 07 2014,40.69
22 07 2014,40.69
21 07 2014,40.6775
18 07 2014,40.6375
17 07 2014,40.655
16 07 2014,40.6425
15 07 2014,40.585
14 07 2014,40.71
11 07 2014,40.6875
10 07 2014,40.63
9 07 2014,40.7275
8 07 2014,40.915
7 07 2014,40.6575
4 07 2014,40.6275
3 07 2014,40.6175
2 07 2014,40.595
1 07 2014,40.7
30 06 2014,40.575
27 06 2014,40.62
26 06 2014,40.6675
25 06 2014,40.6675
24 06 2014,40.6675
23 06 2014,40.605
20 06 2014,40.7025
19 06 2014,40.785
18 06 2014,40.8475
17 06 2014,40.895
16 06 2014,40.905
13 06 2014,40.755
12 06 2014,40.8525
11 06 2014,41.0575
10 06 2014,41.0575
9 06 2014,41.0575
6 06 2014,41.125
5 06 2014,41.1675
4 06 2014,41.075
3 06 2014,41.075
2 06 2014,41.075
30 05 2014,41.0725
29 05 2014,41.0375
28 05 2014,41.075
27 05 2014,41.045
26 05 2014,41.09
23 05 2014,41.0725
22 05 2014,41.02
21 05 2014,40.945
20 05 2014,40.9375
19 05 2014,40.9325
16 05 2014,40.9625
15 05 2014,40.852
14 05 2014,40.875
13 05 2014,40.885
12 05 2014,40.895
9 05 2014,40.895
8 05 2014,40.9
7 05 2014,40.8525
6 05 2014,41.0015
5 05 2014,41.0525
2 05 2014,41.0725
1 05 2014,41.165
30 04 2014,41.165
29 04 2014,41.19
28 04 2014,41.335
25 04 2014,41.2575
24 04 2014,41.1175
23 04 2014,41.1125
22 04 2014,41.08
21 04 2014,41.0525
18 04 2014,41.0525
17 04 2014,41.055
16 04 2014,41.1875
15 04 2014,41.2375
14 04 2014,41.175
11 04 2014,41.175
10 04 2014,41.175
9 04 2014,41.2125
8 04 2014,41.2625
7 04 2014,41.2075
4 04 2014,41.2075
3 04 2014,41.3625
2 04 2014,41.3175
1 04 2014,41.3975
31 03 2014,41.385
28 03 2014,41.32
27 03 2014,41.175
26 03 2014,41.3325
25 03 2014,41.4675
24 03 2014,41.43
21 03 2014,41.5775
20 03 2014,41.5475
19 03 2014,41.46
18 03 2014,41.47
17 03 2014,41.4275
14 03 2014,41.4675
13 03 2014,41.6
12 03 2014,41.605
11 03 2014,41.77
10 03 2014,41.71
7 03 2014,41.87
6 03 2014,42.0175
5 03 2014,41.735
4 03 2014,41.775
3 03 2014,41.665
28 02 2014,41.765
27 02 2014,41.6225
26 02 2014,41.7425
25 02 2014,41.6
24 02 2014,41.405
21 02 2014,41.76
20 02 2014,41.575
19 02 2014,41.57
18 02 2014,41.6175
17 02 2014,41.67
14 02 2014,41.865
13 02 2014,41.9775
12 02 2014,41.9025
11 02 2014,41.975
10 02 2014,42.085
7 02 2014,42.23
6 02 2014,42.355
5 02 2014,42.3075
4 02 2014,42.1675
3 02 2014,42.1675
31 01 2014,42.115
30 01 2014,42.29
29 01 2014,42.42
28 01 2014,42.42
27 01 2014,42.42
24 01 2014,42.285
23 01 2014,42.27
22 01 2014,41.9175
21 01 2014,41.9275
20 01 2014,41.89
17 01 2014,41.7625
16 01 2014,41.79
15 01 2014,41.84
14 01 2014,41.84
13 01 2014,41.855
10 01 2014,41.8525
9 01 2014,41.7625
8 01 2014,41.74
7 01 2014,41.93
6 01 2014,41.9075
3 01 2014,42.1
2 01 2014,42.185
1 01 2014,42.045
31 12 2013,42.0575
30 12 2013,41.865
27 12 2013,41.7425
26 12 2013,41.67
25 12 2013,41.7225
24 12 2013,41.8625
23 12 2013,41.98
20 12 2013,42.065
19 12 2013,41.8725
18 12 2013,41.855
17 12 2013,41.9475
16 12 2013,41.7925
13 12 2013,41.68
12 12 2013,41.8325
11 12 2013,41.725
10 12 2013,42.0175
9 12 2013,42.16
6 12 2013,42.34
5 12 2013,42.37
4 12 2013,42.47
3 12 2013,42.645
2 12 2013,42.45
29 11 2013,42.4225
28 11 2013,42.11
27 11 2013,42.2925
26 11 2013,42.265
25 11 2013,42.255
22 11 2013,42.5575
21 11 2013,42.635
20 11 2013,42.915
19 11 2013,42.915
18 11 2013,43.27
15 11 2013,43.1575
14 11 2013,43.19
13 11 2013,43.465
12 11 2013,43.4825
11 11 2013,43.3925
8 11 2013,43.495
7 11 2013,43.49
6 11 2013,43.2175
5 11 2013,43.545
4 11 2013,43.755
1 11 2013,43.74
31 10 2013,43.44
30 10 2013,43.1275
29 10 2013,43.205
28 10 2013,43.2475
25 10 2013,42.915
24 10 2013,43.04
23 10 2013,42.67
22 10 2013,42.71
21 10 2013,42.565
18 10 2013,42.385
17 10 2013,42.42
16 10 2013,42.2725
15 10 2013,42.35
14 10 2013,42.32
11 10 2013,42.1775
10 10 2013,42.19
9 10 2013,42.215
8 10 2013,42.215
7 10 2013,42.3675
4 10 2013,42.525
3 10 2013,42.665
2 10 2013,42.695
1 10 2013,42.6725
30 09 2013,42.6075
27 09 2013,42.6175
26 09 2013,42.655
25 09 2013,42.65
24 09 2013,42.7775
23 09 2013,42.655
20 09 2013,42.715
19 09 2013,42.755
18 09 2013,42.84
17 09 2013,42.7975
16 09 2013,42.7975
13 09 2013,42.7975
12 09 2013,42.7975
11 09 2013,42.6925
10 09 2013,42.69
9 09 2013,42.9175
6 09 2013,42.98
5 09 2013,42.93
4 09 2013,42.92
3 09 2013,43.065
2 09 2013,42.9625
30 08 2013,43.045
29 08 2013,43.03
28 08 2013,43.0675
27 08 2013,42.89
26 08 2013,43.0675
23 08 2013,43
22 08 2013,42.88
21 08 2013,42.665
20 08 2013,42.6575
19 08 2013,42.585
16 08 2013,42.575
15 08 2013,42.8625
14 08 2013,42.9625
13 08 2013,42.88
12 08 2013,42.6925
9 08 2013,42.82
8 08 2013,42.7475
7 08 2013,42.845
6 08 2013,42.9775
5 08 2013,42.825
2 08 2013,42.785
1 08 2013,42.63
31 07 2013,42.645
30 07 2013,42.575
29 07 2013,42.6275
26 07 2013,42.835
25 07 2013,42.6425
24 07 2013,42.745
23 07 2013,42.445
22 07 2013,42.49
19 07 2013,42.205
18 07 2013,42.22
17 07 2013,42.405
16 07 2013,42.545
15 07 2013,42.61
12 07 2013,42.6625
11 07 2013,42.945
10 07 2013,42.875
9 07 2013,43.08
8 07 2013,42.85
5 07 2013,42.8375
4 07 2013,43.115
3 07 2013,43.17
2 07 2013,43.2625
1 07 2013,43.2625
28 06 2013,43.495
27 06 2013,43.425
26 06 2013,43.625
25 06 2013,43.8775
24 06 2013,43.725
21 06 2013,44.045
20 06 2013,43.99
19 06 2013,43.98
18 06 2013,44.105
17 06 2013,44.1375
14 06 2013,43.9825
13 06 2013,43.745
12 06 2013,43.76
11 06 2013,43.92
10 06 2013,43.845
7 06 2013,43.845
6 06 2013,43.975
5 06 2013,43.825
4 06 2013,43.585
3 06 2013,43.48
31 05 2013,43.63
30 05 2013,43.645
29 05 2013,43.8725
28 05 2013,43.99
27 05 2013,43.83
24 05 2013,44.115
23 05 2013,44.14
22 05 2013,43.885
21 05 2013,43.61
20 05 2013,43.63
17 05 2013,43.275
16 05 2013,43.2775
15 05 2013,43.46
14 05 2013,43.2725
13 05 2013,43.27
10 05 2013,43.2825
9 05 2013,43.645
8 05 2013,43.645
7 05 2013,43.78
6 05 2013,43.94
3 05 2013,43.655
2 05 2013,43.465
1 05 2013,43.23
30 04 2013,43.305
29 04 2013,43.3825
26 04 2013,43.385
25 04 2013,43.415
24 04 2013,43.3875
23 04 2013,43.265
22 04 2013,43.28
19 04 2013,43.345
18 04 2013,43.025
17 04 2013,43.125
16 04 2013,42.91
15 04 2013,42.91
12 04 2013,43.12
11 04 2013,42.78
10 04 2013,42.62
9 04 2013,42.62
8 04 2013,42.62
5 04 2013,42.8575
4 04 2013,43.205
3 04 2013,43.1375
2 04 2013,43.2675
1 04 2013,43.4425
29 03 2013,43.32
28 03 2013,43.1575
27 03 2013,43.28
26 03 2013,43.115
25 03 2013,43.375
22 03 2013,43.37
21 03 2013,43.405
20 03 2013,43.435
19 03 2013,43.39
18 03 2013,43.545
15 03 2013,43.68
14 03 2013,43.8675
13 03 2013,44.075
12 03 2013,43.975
11 03 2013,43.735
8 03 2013,43.625
7 03 2013,43.455
6 03 2013,43.8625
5 03 2013,43.8625
4 03 2013,43.5875
1 03 2013,43.7725
28 02 2013,43.5325
27 02 2013,43.4725
26 02 2013,43.4625
25 02 2013,43.2725
22 02 2013,43.325
21 02 2013,43.225
20 02 2013,42.975
19 02 2013,42.8125
