Date,Mid
20 04 2018,1.25518
19 04 2018,1.24025
18 04 2018,1.2372
17 04 2018,1.23937
16 04 2018,1.25177
13 04 2018,1.24584
12 04 2018,1.2301
11 04 2018,1.22407
10 04 2018,1.22435
9 04 2018,1.21833
6 04 2018,1.21609
5 04 2018,1.22453
4 04 2018,1.21847
3 04 2018,1.22362
2 04 2018,1.2228
30 03 2018,1.22515
29 03 2018,1.22859
28 03 2018,1.22964
27 03 2018,1.21797
26 03 2018,1.2181
23 03 2018,1.22512
22 03 2018,1.22045
21 03 2018,1.21196
20 03 2018,1.23599
19 03 2018,1.2427
16 03 2018,1.2614
15 03 2018,1.27458
14 03 2018,1.27264
13 03 2018,1.28392
12 03 2018,1.29737
9 03 2018,1.29677
8 03 2018,1.30152
7 03 2018,1.30216
6 03 2018,1.29743
5 03 2018,1.29604
2 03 2018,1.30746
1 03 2018,1.3028
28 02 2018,1.29874
27 02 2018,1.30277
26 02 2018,1.29953
23 02 2018,1.32369
22 02 2018,1.32327
21 02 2018,1.31913
20 02 2018,1.33353
19 02 2018,1.32606
16 02 2018,1.32911
15 02 2018,1.33394
14 02 2018,1.3438
13 02 2018,1.3301
12 02 2018,1.32906
9 02 2018,1.32672
8 02 2018,1.31371
7 02 2018,1.3076
6 02 2018,1.3103
5 02 2018,1.31297
2 02 2018,1.31902
1 02 2018,1.32312
31 01 2018,1.3197
30 01 2018,1.31367
29 01 2018,1.30736
26 01 2018,1.31643
25 01 2018,1.30407
24 01 2018,1.30453
23 01 2018,1.28771
22 01 2018,1.29148
19 01 2018,1.29553
18 01 2018,1.30083
17 01 2018,1.30008
16 01 2018,1.30388
15 01 2018,1.30669
12 01 2018,1.31056
11 01 2018,1.33234
10 01 2018,1.33549
9 01 2018,1.31741
8 01 2018,1.32224
5 01 2018,1.31608
4 01 2018,1.32211
3 01 2018,1.31277
2 01 2018,1.31354
1 01 2018,1.3109
29 12 2017,1.32318
28 12 2017,1.32028
27 12 2017,1.31091
26 12 2017,1.32548
25 12 2017,1.31838
22 12 2017,1.33411
21 12 2017,1.31439
20 12 2017,1.32446
19 12 2017,1.29937
18 12 2017,1.29529
15 12 2017,1.2905
14 12 2017,1.29284
13 12 2017,1.3021
12 12 2017,1.32854
11 12 2017,1.32718
8 12 2017,1.33076
7 12 2017,1.34249
6 12 2017,1.33379
5 12 2017,1.32192
4 12 2017,1.36595
1 12 2017,1.48667
30 11 2017,1.47029
29 11 2017,1.4642
28 11 2017,1.46971
27 11 2017,1.43535
24 11 2017,1.42006
23 11 2017,1.42019
22 11 2017,1.41094
21 11 2017,1.42679
20 11 2017,1.42485
17 11 2017,1.44543
16 11 2017,1.45017
15 11 2017,1.45432
14 11 2017,1.44387
13 11 2017,1.45075
10 11 2017,1.44206
9 11 2017,1.44143
8 11 2017,1.44806
7 11 2017,1.4639
6 11 2017,1.46152
3 11 2017,1.46684
2 11 2017,1.4695
1 11 2017,1.46319
31 10 2017,1.44835
30 10 2017,1.44988
27 10 2017,1.46089
26 10 2017,1.45973
25 10 2017,1.44609
24 10 2017,1.44008
23 10 2017,1.43546
20 10 2017,1.44472
19 10 2017,1.44463
18 10 2017,1.44389
17 10 2017,1.44051
16 10 2017,1.44203
13 10 2017,1.4484
12 10 2017,1.44926
11 10 2017,1.45335
10 10 2017,1.46722
9 10 2017,1.46085
6 10 2017,1.46062
5 10 2017,1.45404
4 10 2017,1.45793
3 10 2017,1.44806
2 10 2017,1.43983
29 09 2017,1.43222
28 09 2017,1.43307
27 09 2017,1.43969
26 09 2017,1.42768
25 09 2017,1.41982
22 09 2017,1.41521
21 09 2017,1.42026
20 09 2017,1.42736
19 09 2017,1.42348
18 09 2017,1.41231
15 09 2017,1.40553
14 09 2017,1.41207
13 09 2017,1.41601
12 09 2017,1.42621
11 09 2017,1.42211
8 09 2017,1.43589
7 09 2017,1.43774
6 09 2017,1.43792
5 09 2017,1.42534
4 09 2017,1.41211
1 09 2017,1.41515
31 08 2017,1.41141
30 08 2017,1.42056
29 08 2017,1.43673
28 08 2017,1.4475
25 08 2017,1.44794
24 08 2017,1.42573
23 08 2017,1.41488
22 08 2017,1.43009
21 08 2017,1.43821
18 08 2017,1.42769
17 08 2017,1.42149
16 08 2017,1.42137
15 08 2017,1.42621
14 08 2017,1.4229
11 08 2017,1.41742
10 08 2017,1.40767
9 08 2017,1.39522
8 08 2017,1.39136
7 08 2017,1.3869
4 08 2017,1.396
3 08 2017,1.39246
2 08 2017,1.40212
1 08 2017,1.4149
31 07 2017,1.44014
28 07 2017,1.43328
27 07 2017,1.42876
26 07 2017,1.4302
25 07 2017,1.44317
24 07 2017,1.44996
21 07 2017,1.44753
20 07 2017,1.45209
19 07 2017,1.4469
18 07 2017,1.44313
17 07 2017,1.44999
14 07 2017,1.45878
13 07 2017,1.46004
12 07 2017,1.44076
11 07 2017,1.44311
10 07 2017,1.42409
7 07 2017,1.43579
6 07 2017,1.42325
5 07 2017,1.43493
4 07 2017,1.42479
3 07 2017,1.42619
30 06 2017,1.42205
29 06 2017,1.41897
28 06 2017,1.4157
27 06 2017,1.42416
26 06 2017,1.42485
23 06 2017,1.44109
22 06 2017,1.44053
21 06 2017,1.44473
20 06 2017,1.45407
19 06 2017,1.45175
16 06 2017,1.46164
15 06 2017,1.46296
14 06 2017,1.46732
13 06 2017,1.47121
12 06 2017,1.47293
9 06 2017,1.47293
8 06 2017,1.48127
7 06 2017,1.48125
6 06 2017,1.48786
5 06 2017,1.49266
2 06 2017,1.49009
1 06 2017,1.48695
31 05 2017,1.48255
30 05 2017,1.48825
29 05 2017,1.48905
26 05 2017,1.48955
25 05 2017,1.5001
24 05 2017,1.50358
23 05 2017,1.51407
22 05 2017,1.52174
19 05 2017,1.51586
18 05 2017,1.51798
17 05 2017,1.50057
16 05 2017,1.50537
15 05 2017,1.51032
12 05 2017,1.51425
11 05 2017,1.49511
10 05 2017,1.50805
9 05 2017,1.50546
8 05 2017,1.50297
5 05 2017,1.51006
4 05 2017,1.51277
3 05 2017,1.50787
2 05 2017,1.51224
1 05 2017,1.51855
28 04 2017,1.52894
27 04 2017,1.52352
26 04 2017,1.52109
25 04 2017,1.52012
24 04 2017,1.52348
21 04 2017,1.52309
20 04 2017,1.521
19 04 2017,1.51176
18 04 2017,1.51134
17 04 2017,1.50412
14 04 2017,1.52069
13 04 2017,1.53837
12 04 2017,1.54203
11 04 2017,1.54164
10 04 2017,1.54259
7 04 2017,1.54265
6 04 2017,1.53092
5 04 2017,1.52598
4 04 2017,1.52991
3 04 2017,1.53504
31 03 2017,1.53105
30 03 2017,1.53931
29 03 2017,1.54173
28 03 2017,1.54422
27 03 2017,1.54636
24 03 2017,1.5432
23 03 2017,1.54526
22 03 2017,1.54762
21 03 2017,1.52468
20 03 2017,1.53475
17 03 2017,1.53041
16 03 2017,1.53451
15 03 2017,1.53169
14 03 2017,1.52236
13 03 2017,1.51448
10 03 2017,1.51809
9 03 2017,1.51293
8 03 2017,1.51271
7 03 2017,1.51476
6 03 2017,1.51715
3 03 2017,1.51748
2 03 2017,1.52418
1 03 2017,1.52404
28 02 2017,1.53621
27 02 2017,1.55054
24 02 2017,1.55223
23 02 2017,1.55891
22 02 2017,1.54892
21 02 2017,1.53427
20 02 2017,1.54254
17 02 2017,1.54263
16 02 2017,1.54431
15 02 2017,1.53661
14 02 2017,1.53932
13 02 2017,1.52704
10 02 2017,1.5165
9 02 2017,1.52555
8 02 2017,1.52981
7 02 2017,1.53024
6 02 2017,1.5343
3 02 2017,1.53881
2 02 2017,1.54014
1 02 2017,1.54599
31 01 2017,1.56863
30 01 2017,1.57726
27 01 2017,1.56888
26 01 2017,1.56891
25 01 2017,1.56781
24 01 2017,1.56579
23 01 2017,1.55832
20 01 2017,1.56385
19 01 2017,1.56069
18 01 2017,1.56094
17 01 2017,1.55679
16 01 2017,1.55897
13 01 2017,1.54894
12 01 2017,1.55113
11 01 2017,1.5601
10 01 2017,1.55603
9 01 2017,1.5584
6 01 2017,1.56146
5 01 2017,1.55991
4 01 2017,1.55961
3 01 2017,1.5611
2 01 2017,1.55578
30 12 2016,1.55049
29 12 2016,1.55114
28 12 2016,1.56117
27 12 2016,1.55528
26 12 2016,1.55598
23 12 2016,1.56015
22 12 2016,1.56064
21 12 2016,1.5637
20 12 2016,1.56352
19 12 2016,1.54844
16 12 2016,1.55061
15 12 2016,1.53795
14 12 2016,1.53605
13 12 2016,1.54613
12 12 2016,1.56013
9 12 2016,1.55665
8 12 2016,1.56068
7 12 2016,1.56153
6 12 2016,1.57135
5 12 2016,1.5736
2 12 2016,1.57398
1 12 2016,1.57481
30 11 2016,1.57033
29 11 2016,1.57292
28 11 2016,1.58237
25 11 2016,1.58821
24 11 2016,1.58771
23 11 2016,1.58306
22 11 2016,1.56463
21 11 2016,1.55998
18 11 2016,1.55558
17 11 2016,1.5516
16 11 2016,1.5529
15 11 2016,1.53836
14 11 2016,1.53476
11 11 2016,1.52634
10 11 2016,1.53628
9 11 2016,1.53391
8 11 2016,1.5343
7 11 2016,1.52001
4 11 2016,1.52899
3 11 2016,1.53141
2 11 2016,1.53515
1 11 2016,1.53831
31 10 2016,1.54674
28 10 2016,1.54789
27 10 2016,1.5661
26 10 2016,1.55341
25 10 2016,1.55092
24 10 2016,1.56521
21 10 2016,1.57286
20 10 2016,1.57753
19 10 2016,1.5744
18 10 2016,1.56687
17 10 2016,1.55844
14 10 2016,1.54524
13 10 2016,1.52424
12 10 2016,1.52434
11 10 2016,1.51806
10 10 2016,1.51185
7 10 2016,1.51344
6 10 2016,1.53512
5 10 2016,1.54355
4 10 2016,1.53379
3 10 2016,1.52368
30 09 2016,1.51865
29 09 2016,1.5053
28 09 2016,1.50352
27 09 2016,1.49252
26 09 2016,1.4904
23 09 2016,1.49584
22 09 2016,1.49306
21 09 2016,1.48406
20 09 2016,1.47782
19 09 2016,1.46732
16 09 2016,1.46318
15 09 2016,1.47116
14 09 2016,1.48652
13 09 2016,1.48067
12 09 2016,1.48749
9 09 2016,1.49089
8 09 2016,1.48266
7 09 2016,1.4822
6 09 2016,1.48155
5 09 2016,1.48094
2 09 2016,1.48751
1 09 2016,1.48475
31 08 2016,1.48806
30 08 2016,1.48489
29 08 2016,1.49501
26 08 2016,1.49594
25 08 2016,1.47499
24 08 2016,1.49771
23 08 2016,1.47477
22 08 2016,1.4827
19 08 2016,1.47412
18 08 2016,1.48817
17 08 2016,1.49272
16 08 2016,1.50666
15 08 2016,1.51271
12 08 2016,1.50332
11 08 2016,1.52378
10 08 2016,1.52628
9 08 2016,1.53589
8 08 2016,1.53649
5 08 2016,1.54319
4 08 2016,1.54033
3 08 2016,1.55276
2 08 2016,1.54513
1 08 2016,1.54557
29 07 2016,1.53917
28 07 2016,1.54129
27 07 2016,1.54345
26 07 2016,1.53513
25 07 2016,1.53603
22 07 2016,1.53837
21 07 2016,1.53827
20 07 2016,1.52307
19 07 2016,1.52526
18 07 2016,1.52148
15 07 2016,1.52363
14 07 2016,1.53273
13 07 2016,1.51791
12 07 2016,1.51649
11 07 2016,1.50383
8 07 2016,1.50594
7 07 2016,1.50642
6 07 2016,1.51357
5 07 2016,1.51961
4 07 2016,1.50784
1 07 2016,1.49855
30 06 2016,1.50084
29 06 2016,1.51413
28 06 2016,1.51426
27 06 2016,1.5111
24 06 2016,1.5137
23 06 2016,1.51793
22 06 2016,1.52304
21 06 2016,1.5158
20 06 2016,1.51712
17 06 2016,1.51554
16 06 2016,1.50887
15 06 2016,1.51098
14 06 2016,1.51502
13 06 2016,1.52472
10 06 2016,1.53252
9 06 2016,1.55711
8 06 2016,1.5574
7 06 2016,1.55605
6 06 2016,1.55153
3 06 2016,1.55512
2 06 2016,1.55544
1 06 2016,1.55534
31 05 2016,1.55187
30 05 2016,1.55882
27 05 2016,1.5617
26 05 2016,1.5668
25 05 2016,1.55732
24 05 2016,1.57484
23 05 2016,1.5637
20 05 2016,1.57145
19 05 2016,1.57301
18 05 2016,1.57143
17 05 2016,1.56658
16 05 2016,1.56508
13 05 2016,1.55768
12 05 2016,1.56719
11 05 2016,1.56843
10 05 2016,1.56372
9 05 2016,1.57284
6 05 2016,1.56399
5 05 2016,1.57344
4 05 2016,1.57902
3 05 2016,1.57065
2 05 2016,1.57046
29 04 2016,1.56457
28 04 2016,1.56906
27 04 2016,1.56805
26 04 2016,1.56316
25 04 2016,1.56399
22 04 2016,1.56649
21 04 2016,1.57098
20 04 2016,1.5777
19 04 2016,1.59165
18 04 2016,1.58412
15 04 2016,1.5866
14 04 2016,1.58306
13 04 2016,1.59744
12 04 2016,1.60014
11 04 2016,1.59702
8 04 2016,1.59904
7 04 2016,1.60001
6 04 2016,1.60103
5 04 2016,1.61291
4 04 2016,1.61187
1 04 2016,1.60855
31 03 2016,1.60279
30 03 2016,1.60496
29 03 2016,1.61123
28 03 2016,1.61623
25 03 2016,1.60912
24 03 2016,1.60857
23 03 2016,1.60197
22 03 2016,1.59022
21 03 2016,1.60841
18 03 2016,1.60722
17 03 2016,1.61167
16 03 2016,1.61673
15 03 2016,1.60943
14 03 2016,1.60816
11 03 2016,1.59675
10 03 2016,1.61433
9 03 2016,1.61845
8 03 2016,1.62119
7 03 2016,1.624
4 03 2016,1.62387
3 03 2016,1.63154
2 03 2016,1.63386
1 03 2016,1.6387
29 02 2016,1.63607
26 02 2016,1.62855
25 02 2016,1.63893
24 02 2016,1.62745
23 02 2016,1.62767
22 02 2016,1.6232
19 02 2016,1.62627
18 02 2016,1.6253
17 02 2016,1.62092
16 02 2016,1.61056
15 02 2016,1.61031
12 02 2016,1.63241
11 02 2016,1.63306
10 02 2016,1.64602
9 02 2016,1.64688
8 02 2016,1.6606
5 02 2016,1.65958
4 02 2016,1.65854
3 02 2016,1.6575
2 02 2016,1.6539
1 02 2016,1.65777
29 01 2016,1.65669
28 01 2016,1.6579
27 01 2016,1.65947
26 01 2016,1.66163
25 01 2016,1.67269
22 01 2016,1.66888
21 01 2016,1.66852
20 01 2016,1.6688
19 01 2016,1.68109
18 01 2016,1.67861
15 01 2016,1.6773
14 01 2016,1.68317
13 01 2016,1.68525
12 01 2016,1.6885
11 01 2016,1.68619
8 01 2016,1.68225
7 01 2016,1.68842
6 01 2016,1.69122
5 01 2016,1.69427
4 01 2016,1.69822
1 01 2016,1.69738
31 12 2015,1.69855
30 12 2015,1.7043
29 12 2015,1.7063
28 12 2015,1.70746
25 12 2015,1.70842
24 12 2015,1.70997
23 12 2015,1.71361
22 12 2015,1.71426
21 12 2015,1.70832
18 12 2015,1.70996
17 12 2015,1.7131
16 12 2015,1.71566
15 12 2015,1.71302
14 12 2015,1.71275
11 12 2015,1.71577
10 12 2015,1.71538
9 12 2015,1.71646
8 12 2015,1.71486
7 12 2015,1.7105
4 12 2015,1.70325
3 12 2015,1.70254
2 12 2015,1.69828
1 12 2015,1.69848
30 11 2015,1.70262
27 11 2015,1.70113
26 11 2015,1.70382
25 11 2015,1.69931
24 11 2015,1.69638
23 11 2015,1.69825
20 11 2015,1.69632
19 11 2015,1.69278
18 11 2015,1.67868
17 11 2015,1.67558
16 11 2015,1.68027
13 11 2015,1.67987
12 11 2015,1.6819
11 11 2015,1.67362
10 11 2015,1.67483
9 11 2015,1.67455
6 11 2015,1.67526
5 11 2015,1.67162
4 11 2015,1.671
3 11 2015,1.68089
2 11 2015,1.6841
30 10 2015,1.68299
29 10 2015,1.68701
28 10 2015,1.68988
27 10 2015,1.6838
26 10 2015,1.68131
23 10 2015,1.68072
22 10 2015,1.67889
21 10 2015,1.67667
20 10 2015,1.68245
19 10 2015,1.68677
16 10 2015,1.68455
15 10 2015,1.6932
14 10 2015,1.69516
13 10 2015,1.69743
12 10 2015,1.68664
9 10 2015,1.68688
8 10 2015,1.68924
7 10 2015,1.68729
6 10 2015,1.6827
5 10 2015,1.68062
2 10 2015,1.67959
1 10 2015,1.68015
30 09 2015,1.67811
29 09 2015,1.68235
28 09 2015,1.67907
25 09 2015,1.67905
24 09 2015,1.67932
23 09 2015,1.67959
22 09 2015,1.67286
21 09 2015,1.67282
18 09 2015,1.67295
17 09 2015,1.67838
16 09 2015,1.67927
15 09 2015,1.67471
14 09 2015,1.66064
11 09 2015,1.65671
10 09 2015,1.65973
9 09 2015,1.66254
8 09 2015,1.66291
7 09 2015,1.66615
4 09 2015,1.66372
3 09 2015,1.66104
2 09 2015,1.6581
1 09 2015,1.65292
31 08 2015,1.64971
28 08 2015,1.6484
27 08 2015,1.65024
26 08 2015,1.65385
25 08 2015,1.65922
24 08 2015,1.6636
21 08 2015,1.66502
20 08 2015,1.66238
19 08 2015,1.66176
18 08 2015,1.66162
17 08 2015,1.66439
14 08 2015,1.67135
13 08 2015,1.67392
12 08 2015,1.67201
11 08 2015,1.6664
10 08 2015,1.66659
7 08 2015,1.67403
6 08 2015,1.674
5 08 2015,1.66878
4 08 2015,1.66711
3 08 2015,1.668
31 07 2015,1.66557
30 07 2015,1.6615
29 07 2015,1.66505
28 07 2015,1.66789
27 07 2015,1.66827
24 07 2015,1.67139
23 07 2015,1.67476
22 07 2015,1.66578
21 07 2015,1.65948
20 07 2015,1.6448
17 07 2015,1.64023
16 07 2015,1.64077
15 07 2015,1.63205
14 07 2015,1.63087
13 07 2015,1.63246
10 07 2015,1.63036
9 07 2015,1.64352
8 07 2015,1.64844
7 07 2015,1.65619
6 07 2015,1.65793
3 07 2015,1.65841
2 07 2015,1.64772
1 07 2015,1.6637
30 06 2015,1.6574
29 06 2015,1.64758
26 06 2015,1.64274
25 06 2015,1.64206
24 06 2015,1.63534
23 06 2015,1.63698
22 06 2015,1.64383
19 06 2015,1.63829
18 06 2015,1.64785
17 06 2015,1.64801
16 06 2015,1.64482
15 06 2015,1.64014
12 06 2015,1.64048
11 06 2015,1.64171
10 06 2015,1.64513
9 06 2015,1.65501
8 06 2015,1.65489
5 06 2015,1.64997
4 06 2015,1.64807
3 06 2015,1.6409
2 06 2015,1.63506
1 06 2015,1.63637
29 05 2015,1.63547
28 05 2015,1.63285
27 05 2015,1.63686
26 05 2015,1.63896
25 05 2015,1.62628
22 05 2015,1.62968
21 05 2015,1.6296
20 05 2015,1.63494
19 05 2015,1.63743
18 05 2015,1.64451
15 05 2015,1.64287
14 05 2015,1.63461
13 05 2015,1.63349
12 05 2015,1.63828
11 05 2015,1.639
8 05 2015,1.63551
7 05 2015,1.63612
6 05 2015,1.63622
5 05 2015,1.63414
4 05 2015,1.62864
1 05 2015,1.62145
30 04 2015,1.61542
29 04 2015,1.62243
28 04 2015,1.61985
27 04 2015,1.6104
24 04 2015,1.6119
23 04 2015,1.61087
22 04 2015,1.61159
21 04 2015,1.60649
20 04 2015,1.6056
17 04 2015,1.59038
16 04 2015,1.59884
15 04 2015,1.60178
14 04 2015,1.60966
13 04 2015,1.60787
10 04 2015,1.60447
9 04 2015,1.59676
8 04 2015,1.59215
7 04 2015,1.60355
6 04 2015,1.60385
3 04 2015,1.60459
2 04 2015,1.61405
1 04 2015,1.61621
31 03 2015,1.62005
30 03 2015,1.61625
27 03 2015,1.62346
26 03 2015,1.61461
25 03 2015,1.6164
24 03 2015,1.6164
23 03 2015,1.59487
20 03 2015,1.59965
19 03 2015,1.5981
18 03 2015,1.59485
17 03 2015,1.59668
16 03 2015,1.59525
13 03 2015,1.60825
12 03 2015,1.60943
11 03 2015,1.6006
10 03 2015,1.61557
9 03 2015,1.62215
6 03 2015,1.61948
5 03 2015,1.61843
4 03 2015,1.61359
3 03 2015,1.60404
2 03 2015,1.60799
27 02 2015,1.60028
26 02 2015,1.60422
25 02 2015,1.60027
24 02 2015,1.60305
23 02 2015,1.61434
20 02 2015,1.59026
19 02 2015,1.5896
18 02 2015,1.58721
17 02 2015,1.58058
16 02 2015,1.58158
13 02 2015,1.57328
12 02 2015,1.56946
11 02 2015,1.56272
10 02 2015,1.55895
9 02 2015,1.56254
6 02 2015,1.55573
5 02 2015,1.55422
4 02 2015,1.55038
3 02 2015,1.55035
2 02 2015,1.55252
30 01 2015,1.55456
29 01 2015,1.55749
28 01 2015,1.55667
27 01 2015,1.55876
26 01 2015,1.56605
23 01 2015,1.56654
22 01 2015,1.56467
21 01 2015,1.56263
20 01 2015,1.56377
19 01 2015,1.54996
16 01 2015,1.54463
15 01 2015,1.54613
14 01 2015,1.54978
13 01 2015,1.55381
12 01 2015,1.54872
9 01 2015,1.53471
8 01 2015,1.53538
7 01 2015,1.52943
6 01 2015,1.51192
5 01 2015,1.52054
2 01 2015,1.52358
1 01 2015,1.53378
31 12 2014,1.53818
30 12 2014,1.5388
29 12 2014,1.53123
26 12 2014,1.53679
25 12 2014,1.53581
24 12 2014,1.52669
23 12 2014,1.52249
22 12 2014,1.52119
19 12 2014,1.51596
18 12 2014,1.50995
17 12 2014,1.51094
16 12 2014,1.51835
15 12 2014,1.50125
12 12 2014,1.48658
11 12 2014,1.495
10 12 2014,1.4886
9 12 2014,1.50709
8 12 2014,1.52786
5 12 2014,1.51551
4 12 2014,1.52176
3 12 2014,1.52105
2 12 2014,1.52588
1 12 2014,1.53126
28 11 2014,1.54211
27 11 2014,1.54344
26 11 2014,1.5419
25 11 2014,1.55072
24 11 2014,1.54818
21 11 2014,1.56406
20 11 2014,1.57187
19 11 2014,1.57067
18 11 2014,1.57177
17 11 2014,1.56792
14 11 2014,1.56439
13 11 2014,1.55716
12 11 2014,1.55544
11 11 2014,1.55983
10 11 2014,1.54044
7 11 2014,1.53118
6 11 2014,1.5321
5 11 2014,1.51975
4 11 2014,1.51977
3 11 2014,1.52312
31 10 2014,1.51302
30 10 2014,1.50378
29 10 2014,1.50997
28 10 2014,1.5125
27 10 2014,1.5107
24 10 2014,1.50479
23 10 2014,1.51537
22 10 2014,1.52545
21 10 2014,1.51666
20 10 2014,1.52674
17 10 2014,1.5232
16 10 2014,1.52081
15 10 2014,1.52986
14 10 2014,1.53635
13 10 2014,1.54488
10 10 2014,1.55328
9 10 2014,1.54831
8 10 2014,1.55408
7 10 2014,1.55723
6 10 2014,1.55321
3 10 2014,1.55544
2 10 2014,1.55317
1 10 2014,1.5499
30 09 2014,1.54746
29 09 2014,1.54336
26 09 2014,1.52657
25 09 2014,1.52374
24 09 2014,1.52917
23 09 2014,1.52288
22 09 2014,1.52773
19 09 2014,1.52385
18 09 2014,1.53626
17 09 2014,1.52825
16 09 2014,1.53421
15 09 2014,1.53848
12 09 2014,1.53302
11 09 2014,1.53215
10 09 2014,1.52556
9 09 2014,1.53347
8 09 2014,1.52313
5 09 2014,1.5129
4 09 2014,1.51027
3 09 2014,1.52308
2 09 2014,1.51958
1 09 2014,1.51911
29 08 2014,1.51298
28 08 2014,1.51587
27 08 2014,1.51719
26 08 2014,1.52283
25 08 2014,1.51702
22 08 2014,1.50969
21 08 2014,1.50982
20 08 2014,1.5105
19 08 2014,1.51129
18 08 2014,1.50818
15 08 2014,1.49215
14 08 2014,1.49013
13 08 2014,1.49135
12 08 2014,1.49222
11 08 2014,1.50127
8 08 2014,1.50171
7 08 2014,1.51253
6 08 2014,1.51142
5 08 2014,1.50358
4 08 2014,1.51629
1 08 2014,1.51569
31 07 2014,1.51229
30 07 2014,1.51619
29 07 2014,1.51605
28 07 2014,1.52536
25 07 2014,1.5233
24 07 2014,1.54247
23 07 2014,1.54648
22 07 2014,1.55162
21 07 2014,1.54942
18 07 2014,1.5541
17 07 2014,1.56616
16 07 2014,1.56575
15 07 2014,1.58005
14 07 2014,1.57158
11 07 2014,1.56587
10 07 2014,1.56581
9 07 2014,1.57604
8 07 2014,1.5691
7 07 2014,1.58557
4 07 2014,1.57987
3 07 2014,1.57621
2 07 2014,1.56941
1 07 2014,1.57998
30 06 2014,1.57891
27 06 2014,1.58449
26 06 2014,1.58375
25 06 2014,1.58272
24 06 2014,1.58638
23 06 2014,1.5992
20 06 2014,1.60048
19 06 2014,1.60633
18 06 2014,1.60743
17 06 2014,1.61323
16 06 2014,1.61674
13 06 2014,1.60214
12 06 2014,1.60549
11 06 2014,1.61143
10 06 2014,1.60678
9 06 2014,1.6106
6 06 2014,1.62546
5 06 2014,1.62377
4 06 2014,1.62465
3 06 2014,1.61625
2 06 2014,1.60967
30 05 2014,1.61361
29 05 2014,1.61215
28 05 2014,1.61224
27 05 2014,1.61684
26 05 2014,1.62773
23 05 2014,1.62464
22 05 2014,1.62518
21 05 2014,1.6203
20 05 2014,1.61722
19 05 2014,1.61114
16 05 2014,1.61484
15 05 2014,1.61137
14 05 2014,1.60739
13 05 2014,1.60347
12 05 2014,1.60476
9 05 2014,1.60958
8 05 2014,1.6101
7 05 2014,1.60904
6 05 2014,1.60103
5 05 2014,1.60108
2 05 2014,1.60397
1 05 2014,1.60138
30 04 2014,1.60209
29 04 2014,1.60257
28 04 2014,1.60263
25 04 2014,1.59354
24 04 2014,1.5951
23 04 2014,1.59257
22 04 2014,1.59078
21 04 2014,1.58775
18 04 2014,1.5866
17 04 2014,1.58403
16 04 2014,1.58713
15 04 2014,1.58762
14 04 2014,1.58933
11 04 2014,1.5982
10 04 2014,1.59847
9 04 2014,1.59957
8 04 2014,1.59782
7 04 2014,1.6019
4 04 2014,1.61298
3 04 2014,1.6129
2 04 2014,1.60719
1 04 2014,1.60317
31 03 2014,1.61028
28 03 2014,1.61176
27 03 2014,1.60361
26 03 2014,1.59507
25 03 2014,1.60135
24 03 2014,1.59998
21 03 2014,1.60436
20 03 2014,1.61485
19 03 2014,1.61096
18 03 2014,1.60691
17 03 2014,1.60682
14 03 2014,1.6044
13 03 2014,1.60047
12 03 2014,1.60007
11 03 2014,1.60252
10 03 2014,1.61327
7 03 2014,1.61901
6 03 2014,1.6075
5 03 2014,1.61311
4 03 2014,1.61302
3 03 2014,1.61644
28 02 2014,1.62334
27 02 2014,1.61643
26 02 2014,1.61857
25 02 2014,1.62175
24 02 2014,1.62275
21 02 2014,1.6214
20 02 2014,1.62188
19 02 2014,1.62432
18 02 2014,1.62493
17 02 2014,1.6215
14 02 2014,1.61537
13 02 2014,1.61051
12 02 2014,1.60688
11 02 2014,1.5989
10 02 2014,1.60097
7 02 2014,1.59307
6 02 2014,1.59005
5 02 2014,1.58695
4 02 2014,1.58828
3 02 2014,1.58624
31 01 2014,1.58629
30 01 2014,1.57847
29 01 2014,1.58319
28 01 2014,1.58174
27 01 2014,1.57934
24 01 2014,1.58078
23 01 2014,1.58597
22 01 2014,1.588
21 01 2014,1.57822
20 01 2014,1.57088
17 01 2014,1.56934
16 01 2014,1.57316
15 01 2014,1.56824
14 01 2014,1.56758
13 01 2014,1.56855
10 01 2014,1.5686
9 01 2014,1.56352
8 01 2014,1.56544
7 01 2014,1.56193
6 01 2014,1.56014
3 01 2014,1.56377
2 01 2014,1.55134
1 01 2014,1.55348
31 12 2013,1.56751
30 12 2013,1.57085
27 12 2013,1.57475
26 12 2013,1.56847
25 12 2013,1.54975
24 12 2013,1.55045
23 12 2013,1.55058
20 12 2013,1.56178
19 12 2013,1.57231
18 12 2013,1.56528
17 12 2013,1.56528
16 12 2013,1.5635
13 12 2013,1.55741
12 12 2013,1.54263
11 12 2013,1.55006
10 12 2013,1.55184
9 12 2013,1.55253
6 12 2013,1.54844
5 12 2013,1.55213
4 12 2013,1.55843
3 12 2013,1.56891
2 12 2013,1.56902
29 11 2013,1.57051
28 11 2013,1.57034
27 11 2013,1.55173
26 11 2013,1.55668
25 11 2013,1.56405
22 11 2013,1.55716
21 11 2013,1.55803
20 11 2013,1.55897
19 11 2013,1.57152
18 11 2013,1.57232
15 11 2013,1.56647
14 11 2013,1.57094
13 11 2013,1.5561
12 11 2013,1.55037
11 11 2013,1.5569
8 11 2013,1.54838
7 11 2013,1.5469
6 11 2013,1.55263
5 11 2013,1.54949
4 11 2013,1.5381
1 11 2013,1.5382
